Tempo,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17
7.4999999999998845,55,222,1,393,0,1,1,1,162,66,1,0,9476,2332,-11520,-80,106,-106
7.509999999999884,54,219,0,382,0,1,1,1,162,66,0,2,9396,2360,-11508,-64,95,-85
7.519999999999884,17,77,1,294,0,1,0,1,162,25,0,1,9528,2408,-11692,-79,86,-114
7.529999999999884,0,86,1,265,0,1,0,0,162,0,0,1,9420,2420,-11620,-74,77,-86
7.539999999999884,0,425,0,422,1,0,0,0,162,0,0,0,9344,2196,-11608,-94,91,-72
7.5499999999998835,69,479,1,531,0,1,0,1,162,75,1,1,9508,2348,-11632,-98,105,-92
7.559999999999883,75,383,1,513,0,1,1,1,161,86,1,0,9500,2444,-11624,-93,98,-111
7.569999999999883,59,276,1,430,0,1,0,1,162,78,1,0,9328,2352,-11456,-76,86,-105
7.579999999999883,54,201,1,376,0,1,0,1,161,61,1,0,9348,2364,-11656,-82,74,-81
7.589999999999883,6,64,1,285,0,1,0,1,162,19,0,2,9512,2364,-11516,-93,113,-92
7.599999999999882,0,117,0,264,1,1,0,0,162,0,1,0,9440,2300,-11604,-78,79,-91
7.609999999999882,0,449,0,444,1,1,0,0,161,0,1,0,9472,2340,-11704,-80,88,-98
7.619999999999882,71,461,1,531,1,0,0,2,162,77,0,0,9440,2304,-11480,-94,85,-95
7.629999999999882,57,258,1,419,0,1,0,1,162,71,0,1,9480,2360,-11548,-97,116,-84
7.6399999999998816,53,187,1,366,0,1,1,1,162,59,1,0,9412,2368,-11692,-83,81,-93
7.649999999999881,0,54,1,277,0,1,0,1,162,13,0,1,9336,2360,-11740,-81,101,-99
7.659999999999881,0,128,0,268,1,1,0,1,162,0,1,1,9360,2312,-11628,-96,89,-109
7.669999999999881,0,354,0,382,0,1,0,0,162,0,0,0,9452,2348,-11808,-82,74,-77
7.679999999999881,58,501,0,524,1,1,0,0,162,70,0,1,9488,2416,-11596,-89,96,-89
7.6899999999998805,60,319,1,467,0,1,0,1,162,86,0,1,9460,2316,-11588,-93,102,-107
7.69999999999988,62,316,0,456,0,1,1,1,162,84,1,1,9372,2352,-11716,-95,88,-111
7.70999999999988,56,238,1,402,0,0,1,1,162,68,1,0,9356,2280,-11480,-82,94,-85
7.71999999999988,24,91,1,304,0,1,0,1,162,32,0,1,9472,2260,-11560,-98,101,-108
7.72999999999988,0,72,1,265,0,1,1,1,162,6,1,0,9276,2312,-11608,-85,102,-87
7.739999999999879,0,189,0,291,1,1,0,0,162,0,0,1,9344,2388,-11612,-91,93,-74
7.749999999999879,30,545,0,516,1,0,0,1,161,42,0,0,9452,2332,-11724,-93,86,-77
7.759999999999879,65,491,1,534,0,1,0,1,161,73,0,1,9368,2296,-11536,-94,103,-101
7.769999999999879,66,488,0,526,0,0,1,1,161,73,1,1,9472,2260,-11736,-81,87,-91
7.779999999999879,63,294,1,442,0,1,0,1,162,83,0,1,9388,2280,-11540,-105,111,-97
7.789999999999878,61,290,0,434,0,1,1,1,162,82,1,1,9392,2392,-11528,-88,98,-100
7.799999999999878,56,214,1,387,0,0,0,1,161,64,1,0,9420,2392,-11436,-94,95,-98
7.809999999999878,15,73,1,290,0,1,0,1,162,24,0,1,9472,2240,-11692,-99,110,-106
7.819999999999878,0,80,1,261,0,0,1,0,162,0,1,0,9368,2320,-11640,-83,82,-88
7.8299999999998775,0,313,0,351,2,0,0,0,162,0,0,0,9524,2260,-11592,-85,115,-80
7.839999999999877,33,524,0,522,0,0,0,0,161,48,0,1,9484,2452,-11652,-92,63,-95
7.849999999999877,72,472,1,533,0,1,0,2,162,74,0,1,9464,2376,-11624,-113,92,-92
7.859999999999877,71,368,1,504,0,1,1,1,161,84,1,0,9444,2296,-11544,-89,101,-96
7.869999999999877,58,268,1,425,0,1,1,1,162,73,1,0,9472,2320,-11592,-84,94,-87
7.879999999999876,37,121,1,323,0,2,0,1,162,41,0,1,9460,2440,-11528,-83,82,-114
7.889999999999876,0,84,1,282,0,1,0,1,161,15,1,0,9472,2276,-11548,-100,118,-88
7.899999999999876,0,110,1,266,0,1,0,0,162,0,0,1,9428,2300,-11652,-89,108,-97
7.909999999999876,0,219,0,302,1,0,0,0,162,0,1,1,9452,2364,-11628,-86,87,-101
7.919999999999876,21,519,1,508,1,0,0,0,161,29,0,1,9500,2404,-11508,-109,117,-94
7.929999999999875,23,514,0,503,0,0,0,1,161,31,1,0,9416,2368,-11440,-97,94,-84
7.939999999999875,56,501,1,530,0,1,0,1,162,68,0,1,9396,2288,-11628,-77,91,-109
7.949999999999875,77,442,1,534,0,1,1,1,162,79,1,1,9512,2336,-11616,-87,87,-100
7.959999999999875,63,321,1,467,0,0,1,1,162,84,1,0,9524,2344,-11532,-95,101,-78
7.9699999999998745,58,242,1,405,0,1,1,1,162,68,0,0,9420,2368,-11560,-66,105,-97
7.979999999999874,51,169,1,353,0,0,0,1,162,53,1,0,9444,2420,-11536,-96,110,-96
7.989999999999874,26,108,1,303,0,1,1,0,162,31,1,0,9400,2352,-11572,-82,96,-103
7.999999999999874,0,80,1,261,0,0,1,1,162,7,1,0,9432,2324,-11652,-85,107,-84
8.009999999999874,0,186,1,287,1,0,0,0,162,0,0,0,9504,2360,-11648,-92,108,-99
8.019999999999873,0,494,1,490,1,1,0,0,162,0,0,1,9376,2356,-11464,-98,99,-110
8.029999999999873,61,496,1,526,0,1,0,1,162,71,1,1,9348,2352,-11500,-86,89,-82
8.039999999999873,61,300,1,444,0,1,0,1,162,83,1,1,9460,2476,-11800,-91,96,-126
8.049999999999873,55,222,1,388,0,0,1,1,162,66,1,1,9396,2404,-11564,-100,110,-86
8.059999999999873,56,218,0,380,0,1,0,0,162,65,0,1,9476,2324,-11392,-107,89,-97
8.069999999999872,45,147,1,336,0,1,1,1,162,47,1,0,9344,2296,-11732,-89,78,-86
8.079999999999872,0,59,1,257,0,2,0,0,162,1,0,1,9404,2316,-11616,-72,102,-70
8.089999999999872,0,196,0,292,0,1,0,0,161,0,1,1,9388,2380,-11620,-90,112,-102
8.099999999999872,0,406,1,434,0,1,0,0,162,0,0,1,9484,2376,-11644,-78,124,-89
8.109999999999872,47,514,1,523,1,0,0,1,161,66,1,1,9460,2288,-11696,-70,123,-76
8.119999999999871,70,472,1,533,0,0,1,1,161,74,1,0,9404,2420,-11740,-73,111,-91
8.129999999999871,69,365,1,505,0,1,0,1,161,83,1,0,9416,2280,-11652,-89,103,-96
8.139999999999871,58,267,1,426,0,1,1,1,161,73,1,0,9384,2324,-11528,-83,63,-94
8.14999999999987,38,122,1,324,0,1,0,1,162,41,0,1,9468,2336,-11688,-102,103,-103
8.15999999999987,54,220,0,363,1,1,0,1,162,58,1,1,9348,2308,-11608,-104,100,-94
8.16999999999987,53,208,0,361,0,0,1,1,162,58,0,1,9348,2228,-11528,-95,97,-92
8.17999999999987,0,65,1,280,0,1,0,1,162,14,1,1,9412,2376,-11556,-87,90,-96
8.18999999999987,0,166,1,284,0,1,0,0,162,0,1,0,9440,2332,-11504,-81,101,-97
8.19999999999987,0,456,0,464,1,1,0,0,161,0,0,0,9324,2316,-11768,-76,90,-101
8.20999999999987,57,499,1,528,1,1,0,1,162,68,0,1,9544,2444,-11736,-80,101,-101
8.21999999999987,57,495,0,522,0,1,0,1,162,69,1,1,9476,2500,-11588,-97,105,-104
8.229999999999869,59,499,0,523,0,1,0,0,162,69,0,1,9020,2048,-11128,-267,166,-235
8.239999999999869,39,521,1,529,1,1,0,1,161,62,0,1,9164,1988,-11012,-244,-39,-105
8.249999999999869,28,529,0,509,2,1,0,1,162,39,0,0,9588,2584,-11972,-19,169,-100
8.259999999999868,29,529,0,512,0,0,1,0,161,40,1,0,9316,2620,-11572,-161,51,-102
8.269999999999868,30,530,0,513,0,0,0,1,161,41,1,0,9272,2132,-11468,-120,103,-114
8.279999999999868,0,475,0,479,1,0,0,0,161,0,0,0,9356,2376,-11628,-69,103,-104
8.289999999999868,41,519,1,529,0,1,0,1,161,64,0,2,9480,2648,-11688,-108,88,-90
8.299999999999867,65,496,1,531,0,1,1,1,162,73,1,0,9476,2332,-11580,-110,103,-115
8.309999999999867,41,518,1,529,1,1,0,1,162,64,1,1,9340,2032,-11532,-71,91,-82
8.319999999999867,79,412,1,527,0,1,0,1,162,83,0,1,9500,2476,-11600,-78,110,-103
8.329999999999867,78,406,0,518,0,0,1,1,162,84,1,0,9524,2444,-11560,-105,112,-107
8.339999999999867,67,487,1,531,1,1,0,1,162,74,1,0,9324,2148,-11416,-106,86,-86
8.349999999999866,77,398,1,521,0,0,1,2,162,84,1,0,9376,2220,-11532,-71,96,-108
8.359999999999866,61,286,1,435,0,1,1,1,162,80,1,0,9496,2568,-11684,-79,109,-94
8.369999999999866,55,210,1,378,0,1,0,1,162,63,1,0,9392,2300,-11652,-91,98,-100
8.379999999999866,42,138,1,329,0,0,0,0,161,45,1,0,9288,2152,-11464,-81,117,-102
8.389999999999866,42,159,0,320,0,1,1,0,162,45,0,1,9492,2508,-11580,-59,89,-76
8.399999999999865,0,78,1,258,0,1,0,0,162,0,0,2,9476,2484,-11596,-114,102,-100
8.409999999999865,0,129,1,269,0,1,0,1,162,0,0,1,9344,2188,-11516,-113,105,-103
8.419999999999865,0,164,1,284,0,0,0,0,162,0,1,0,9404,2252,-11564,-66,94,-87
8.429999999999865,13,534,1,498,1,1,0,0,162,24,1,0,9400,2460,-11680,-95,103,-81
8.439999999999864,35,529,1,527,0,0,0,0,162,56,1,0,9496,2224,-11620,-107,98,-114
8.449999999999864,36,526,0,521,0,0,0,1,162,57,1,0,9376,2336,-11520,-81,98,-94
8.459999999999864,72,456,1,534,0,1,0,1,161,79,1,1,9408,2504,-11668,-87,111,-103
8.469999999999864,76,453,0,528,0,1,1,1,162,78,1,0,9400,2404,-11540,-82,66,-89
8.479999999999864,58,253,1,412,0,2,0,0,162,70,1,1,9388,2212,-11532,-103,96,-83
8.489999999999863,53,182,1,358,0,0,1,1,162,56,1,0,9404,2432,-11584,-73,102,-85
8.499999999999863,29,116,1,310,0,1,1,0,162,36,1,0,9480,2440,-11688,-108,97,-108
8.509999999999863,28,141,0,300,0,1,1,1,162,35,1,0,9436,2340,-11536,-87,86,-93
8.519999999999863,0,96,1,259,0,1,0,0,162,0,0,1,9392,2272,-11460,-83,99,-97
8.529999999999863,0,380,1,398,0,1,0,0,162,0,0,0,9368,2404,-11580,-86,106,-105
8.539999999999862,28,531,1,518,0,1,0,1,162,38,0,1,9464,2368,-11472,-118,91,-96
8.549999999999862,40,524,1,529,0,0,1,1,162,62,1,0,9336,2200,-11528,-104,99,-104
8.559999999999862,39,521,0,522,0,0,1,1,162,63,1,1,9532,2356,-11652,-79,108,-103
8.569999999999862,41,521,0,522,0,1,1,1,162,64,1,0,9368,2452,-11688,-109,87,-88
8.579999999999862,63,498,1,531,0,1,1,2,162,71,0,0,9428,2320,-11592,-96,112,-100
8.589999999999861,63,493,0,524,0,0,1,1,162,72,1,1,9428,2428,-11660,-82,116,-111
8.599999999999861,63,491,0,524,0,0,0,0,162,72,1,1,9420,2388,-11576,-98,91,-100
8.60999999999986,79,412,1,526,0,1,1,1,163,83,1,0,9456,2396,-11564,-96,115,-86
8.61999999999986,61,295,1,440,0,0,1,1,163,82,1,0,9412,2260,-11664,-72,105,-104
8.62999999999986,61,290,0,431,0,1,1,1,162,81,1,0,9372,2332,-11648,-90,85,-106
8.63999999999986,55,215,1,384,0,1,1,1,162,64,1,0,9440,2516,-11568,-91,106,-83
8.64999999999986,44,144,1,333,0,1,1,1,162,46,1,0,9448,2304,-11512,-101,103,-106
8.65999999999986,56,234,1,379,1,1,0,1,163,63,1,1,9424,2352,-11700,-75,86,-91
8.66999999999986,11,80,1,285,0,1,0,1,163,22,0,1,9476,2332,-11584,-103,103,-120
8.67999999999986,10,115,0,276,0,1,0,0,163,20,1,0,9380,2324,-11628,-96,94,-93
8.68999999999986,0,107,1,262,0,1,0,0,163,0,0,1,9444,2180,-11468,-80,88,-79
8.699999999999859,0,326,0,357,1,0,0,0,163,0,1,0,9436,2380,-11664,-82,87,-111
8.709999999999859,35,531,1,521,1,0,0,1,163,51,0,1,9412,2408,-11612,-104,123,-99
8.719999999999859,36,528,0,521,0,1,0,1,163,53,1,0,9420,2280,-11488,-113,89,-102
8.729999999999858,35,528,0,522,0,0,1,1,163,55,1,0,9484,2368,-11496,-106,95,-105
8.739999999999858,35,527,0,522,0,1,1,1,163,56,1,0,9476,2424,-11536,-101,85,-108
8.749999999999858,37,527,0,522,0,0,1,1,163,57,1,0,9456,2168,-11660,-94,118,-91
8.759999999999858,55,511,1,529,0,1,0,1,163,68,1,0,9416,2392,-11552,-105,79,-90
8.769999999999857,77,456,1,535,0,1,1,1,164,78,1,0,9452,2368,-11720,-93,96,-109
8.779999999999857,63,332,1,477,0,1,0,1,163,85,1,1,9444,2324,-11588,-79,110,-97
8.789999999999857,57,251,2,409,0,1,1,1,163,69,1,0,9464,2272,-11520,-76,93,-79
8.799999999999857,28,102,1,310,0,1,0,1,163,35,0,1,9444,2368,-11668,-110,93,-101
8.809999999999857,28,137,0,302,0,1,1,1,163,35,1,0,9356,2448,-11604,-106,89,-106
8.819999999999856,28,153,0,301,0,1,1,1,163,33,1,0,9456,2296,-11624,-90,97,-94
8.829999999999856,0,106,1,264,0,1,0,1,163,0,0,1,9384,2256,-11568,-92,93,-98
8.839999999999856,0,259,0,311,1,1,0,0,163,0,0,1,9504,2408,-11648,-86,102,-98
8.849999999999856,30,527,1,512,1,1,0,1,163,40,0,1,9448,2300,-11404,-103,88,-89
8.859999999999856,41,518,1,528,0,0,1,1,162,62,1,1,9236,2256,-11348,-84,-12,-81
8.869999999999855,62,496,1,531,0,1,1,1,163,70,1,0,9460,2364,-11748,-60,104,-88
8.879999999999855,80,422,1,532,0,1,1,2,164,82,1,0,9488,2352,-11620,-77,140,-100
8.889999999999855,80,415,1,523,0,1,1,1,163,82,0,1,9256,2292,-11564,-127,-73,-136
8.899999999999855,64,485,1,529,1,1,0,1,163,71,1,1,9396,2260,-11460,-69,148,-98
8.909999999999854,78,411,1,528,0,1,1,1,162,83,1,0,9348,2472,-11548,-97,115,-107
8.919999999999854,78,404,0,518,0,1,0,1,163,82,1,1,9396,2340,-11640,-109,117,-100
8.929999999999854,67,477,1,531,1,1,0,1,161,72,1,1,10096,2208,-11572,-160,-685,-161
8.939999999999854,0,471,1,496,0,1,0,1,161,7,0,1,9484,2068,-11552,-121,678,-172
8.949999999999854,32,519,1,526,0,1,0,0,162,45,1,0,9376,2264,-11320,-121,122,-150
8.959999999999853,1,476,0,491,1,0,0,1,163,10,1,1,9496,2348,-11732,-110,0,-81
8.969999999999853,69,472,0,530,1,1,0,1,163,72,0,1,9444,2208,-11592,-51,139,-94
8.979999999999853,74,379,1,512,0,1,1,1,163,83,1,0,9348,2340,-11540,-99,74,-98
8.989999999999853,54,202,1,379,0,1,0,1,163,61,0,1,9496,2304,-11652,-106,99,-105
8.999999999999853,53,202,0,370,0,0,1,1,163,61,1,1,9420,2440,-11816,-81,95,-81
9.009999999999852,8,65,1,286,0,1,0,1,163,19,1,1,9384,2340,-11628,-101,101,-94
9.019999999999852,0,89,1,265,0,1,0,1,163,0,0,1,9464,2320,-11620,-81,74,-80
9.029999999999852,0,442,1,445,0,1,0,0,163,0,0,0,9484,2328,-11488,-110,84,-83
9.039999999999852,48,499,0,523,1,0,0,1,162,66,0,1,9356,2268,-11648,-91,105,-100
9.049999999999851,49,498,0,522,0,0,0,1,163,66,1,1,9332,2364,-11636,-91,90,-86
9.059999999999851,63,347,1,493,0,1,0,1,163,83,0,1,9452,2428,-11596,-80,94,-85
9.069999999999851,53,188,1,369,0,2,0,1,163,57,1,1,9396,2368,-11616,-101,109,-77
9.07999999999985,53,192,0,359,0,1,0,1,163,57,0,1,9396,2392,-11672,-96,92,-84
9.08999999999985,0,56,1,278,0,1,0,0,163,14,1,1,9332,2308,-11596,-68,75,-114
9.09999999999985,0,120,1,274,1,0,0,0,163,0,1,1,9440,2316,-11648,-91,92,-78
9.10999999999985,0,460,0,454,1,0,0,0,162,0,0,1,9384,2448,-11660,-93,96,-94
9.11999999999985,73,444,1,534,1,1,0,1,163,78,1,1,9424,2344,-11444,-100,106,-116
9.12999999999985,56,496,0,528,1,1,0,1,163,68,1,0,9360,2340,-11556,-100,73,-96
9.13999999999985,75,438,1,534,0,0,0,1,163,77,1,0,9432,2296,-11656,-69,105,-84
9.14999999999985,62,320,1,469,0,1,1,1,163,83,1,0,9508,2272,-11700,-94,97,-98
9.15999999999985,50,172,1,357,0,1,0,0,163,54,1,1,9500,2428,-11500,-92,78,-93
9.169999999999849,0,47,1,271,0,1,0,1,163,9,0,1,9404,2292,-11628,-85,103,-90
9.179999999999849,0,170,1,286,0,1,0,0,163,0,0,0,9448,2224,-11604,-88,108,-98
9.189999999999849,0,470,0,469,1,0,0,0,163,0,0,0,9372,2348,-11596,-85,80,-108
9.199999999999848,61,492,1,526,1,0,0,1,162,69,0,1,9476,2340,-11508,-109,93,-111
9.209999999999848,59,489,0,523,0,0,1,1,163,69,1,1,9480,2372,-11564,-96,81,-102
9.219999999999848,80,423,1,534,0,1,1,1,163,80,1,0,9432,2380,-11476,-74,120,-106
9.229999999999848,78,419,0,526,0,1,0,1,163,80,1,1,9464,2352,-11480,-95,92,-95
9.239999999999847,56,227,0,396,0,1,0,1,163,66,0,1,9388,2324,-11628,-78,99,-103
9.249999999999847,47,158,1,347,0,1,1,1,163,50,1,0,9420,2392,-11644,-113,114,-102
9.259999999999847,55,241,1,394,1,1,0,1,163,65,1,1,9452,2432,-11644,-80,107,-117
9.269999999999847,57,224,0,386,0,0,0,1,163,65,0,1,9392,2344,-11604,-92,82,-89
9.279999999999847,20,80,1,297,0,1,0,1,163,28,0,1,9420,2316,-11692,-105,108,-89
9.289999999999846,0,73,1,258,0,1,1,1,162,3,1,0,9396,2276,-11600,-65,92,-116
9.299999999999846,0,195,0,294,1,1,0,0,163,0,0,0,9412,2392,-11576,-83,98,-79
9.309999999999846,31,539,0,518,1,1,0,1,163,43,1,1,9376,2288,-11668,-89,105,-86
9.319999999999846,43,507,1,528,0,0,0,1,162,64,1,0,9432,2300,-11696,-86,105,-108
9.329999999999846,44,505,0,521,0,1,0,0,162,63,1,1,9448,2348,-11672,-92,107,-100
9.339999999999845,43,504,0,522,0,0,1,1,163,64,0,1,9388,2308,-11568,-82,91,-89
9.349999999999845,76,389,1,518,0,1,0,1,163,83,0,1,9548,2288,-11636,-113,83,-104
9.359999999999845,74,384,0,509,0,1,1,1,162,83,1,0,9420,2352,-11772,-101,97,-91
9.369999999999845,59,281,1,435,0,1,1,1,162,77,1,0,9436,2408,-11516,-87,85,-106
9.379999999999844,53,206,1,381,0,1,1,1,162,61,1,0,9428,2300,-11660,-88,85,-95
9.389999999999844,11,68,1,287,0,1,0,0,162,21,1,1,9432,2312,-11488,-97,84,-94
9.399999999999844,0,108,1,270,1,0,0,0,163,0,0,1,9340,2304,-11552,-91,110,-94
9.409999999999844,0,303,1,359,1,0,0,0,162,0,1,1,9372,2220,-11556,-105,99,-91
9.419999999999844,34,517,1,528,2,1,0,1,163,48,1,1,9360,2396,-11536,-97,119,-94
9.429999999999843,47,502,1,528,0,1,1,1,163,65,1,0,9408,2392,-11600,-90,113,-111
9.439999999999843,47,500,0,522,0,1,0,1,162,65,1,1,9504,2436,-11584,-104,103,-93
9.449999999999843,52,501,0,522,0,1,0,1,162,66,0,1,9548,2368,-11708,-87,101,-100
9.459999999999843,50,499,0,522,0,0,1,1,163,66,1,1,9392,2356,-11448,-80,92,-123
9.469999999999843,70,459,1,534,0,1,0,2,162,74,1,0,9396,2284,-11496,-93,89,-104
9.479999999999842,64,351,1,496,0,1,0,1,163,82,1,0,9388,2324,-11484,-86,96,-97
9.489999999999842,52,190,1,370,0,1,0,1,162,58,0,1,9452,2312,-11656,-69,94,-109
9.499999999999842,36,125,1,321,0,1,1,1,163,40,1,0,9408,2336,-11840,-83,117,-92
9.509999999999842,0,85,0,280,0,0,0,1,162,15,1,0,9476,2376,-11580,-91,80,-86
9.519999999999841,0,167,0,281,1,1,0,0,163,0,1,0,9416,2312,-11700,-87,105,-77
9.529999999999841,0,443,0,458,1,0,0,0,163,0,0,1,9388,2272,-11500,-94,107,-99
9.539999999999841,52,498,0,527,1,1,0,1,162,67,1,1,9340,2200,-11624,-72,94,-106
9.54999999999984,71,446,1,534,0,1,0,1,162,77,1,0,9428,2340,-11632,-95,100,-109
9.55999999999984,72,443,1,528,0,2,1,1,163,78,1,0,9356,2320,-11624,-76,89,-86
9.56999999999984,56,249,1,413,0,1,0,1,162,69,0,1,9400,2408,-11612,-98,111,-105
9.57999999999984,58,247,0,405,0,1,1,1,163,69,0,1,9344,2384,-11480,-100,90,-96
9.58999999999984,52,179,1,362,0,0,1,1,162,55,1,0,9384,2272,-11588,-96,92,-89
9.59999999999984,0,48,1,274,0,2,0,1,162,11,0,1,9384,2332,-11568,-76,95,-94
9.60999999999984,0,161,0,285,1,0,0,0,163,0,1,0,9460,2356,-11604,-78,84,-82
9.61999999999984,24,530,1,503,0,0,0,1,162,34,1,1,9428,2368,-11612,-89,104,-102
9.62999999999984,26,513,0,505,0,0,0,0,162,35,1,0,9412,2388,-11632,-90,98,-110
9.639999999999839,40,512,1,528,0,1,1,1,163,60,1,0,9472,2356,-11616,-106,111,-82
9.649999999999839,37,510,0,520,0,0,1,0,163,61,1,1,9380,2420,-11576,-104,69,-100
9.659999999999838,38,510,0,520,0,1,1,1,163,61,0,0,9408,2328,-11660,-97,101,-106
9.669999999999838,37,509,0,521,0,1,0,1,163,61,1,0,9404,2376,-11612,-112,95,-107
9.679999999999838,38,509,0,521,0,1,0,1,163,62,0,0,9444,2460,-11500,-103,89,-90
9.689999999999838,59,492,1,529,0,1,1,1,163,69,0,0,9464,2300,-11720,-80,89,-101
9.699999999999838,77,426,1,534,0,1,0,1,163,80,1,0,9428,2296,-11632,-89,85,-87
9.709999999999837,55,232,1,400,0,1,0,1,163,67,0,1,9380,2328,-11680,-94,89,-91
9.719999999999837,25,90,1,306,0,1,0,1,164,31,1,1,9316,2324,-11576,-104,95,-106
9.729999999999837,0,70,1,266,0,0,0,0,163,6,1,0,9444,2340,-11556,-106,98,-93
9.739999999999837,0,186,0,288,1,1,0,0,163,0,0,1,9500,2424,-11724,-100,88,-105
9.749999999999837,0,364,1,407,0,1,0,0,163,0,1,1,9388,2324,-11512,-93,113,-88
9.759999999999836,39,509,1,528,1,0,0,1,163,63,0,1,9412,2352,-11628,-92,92,-93
9.769999999999836,78,416,1,532,0,1,0,1,163,81,0,1,9440,2428,-11572,-75,98,-99
9.779999999999836,55,225,1,395,0,1,0,1,163,66,0,1,9416,2336,-11560,-103,97,-96
9.789999999999836,47,157,1,345,1,1,1,1,162,51,1,0,9396,2368,-11704,-80,100,-96
9.799999999999836,21,103,1,298,0,0,1,1,163,28,1,0,9412,2328,-11512,-90,96,-107
9.809999999999835,0,82,1,261,0,1,1,0,163,4,1,0,9352,2228,-11628,-82,117,-98
9.819999999999835,0,194,1,290,1,0,0,0,162,0,0,1,9420,2300,-11628,-84,254,-100
9.829999999999835,0,378,1,416,0,1,0,0,162,0,0,1,9336,2352,-11544,-108,153,-131
9.839999999999835,0,473,1,494,0,0,0,0,162,2,0,0,9440,2396,-11608,-106,58,-93
9.849999999999834,64,488,0,527,1,0,1,1,163,72,1,1,9476,2312,-11588,-90,104,-88
9.859999999999834,79,408,1,525,0,1,0,2,163,82,1,0,9360,2284,-11624,-80,127,-103
9.869999999999834,79,405,0,517,0,1,0,1,163,82,1,1,9356,2272,-11512,-79,71,-101
9.879999999999834,60,294,1,442,0,1,0,1,163,82,1,1,9480,2220,-11552,-67,114,-126
9.889999999999834,61,293,0,433,0,1,0,1,163,81,1,1,9384,2412,-11548,-93,87,-84
9.899999999999833,46,148,1,337,0,1,0,0,163,48,0,1,9432,2380,-11504,-88,96,-96
9.909999999999833,0,60,1,259,0,2,0,1,162,2,0,1,9368,2276,-11640,-84,94,-109
9.919999999999833,0,194,1,293,0,0,0,0,163,0,1,0,9412,2364,-11532,-80,104,-100
9.929999999999833,0,391,1,427,0,1,0,1,162,0,0,1,9480,2360,-11700,-89,113,-122
9.939999999999833,32,522,1,527,0,1,0,1,162,44,0,1,9376,2264,-11496,-88,97,-114
9.949999999999832,45,509,1,528,0,1,1,1,162,65,1,0,9428,2400,-11648,-97,81,-99
9.959999999999832,75,390,2,518,0,1,0,2,163,84,1,1,9512,2312,-11500,-91,78,-94
9.969999999999832,55,209,1,384,0,1,0,1,163,63,0,1,9448,2336,-11552,-102,120,-104
9.979999999999832,60,286,1,438,1,1,0,1,163,79,0,2,9364,2292,-11680,-85,100,-98
9.989999999999831,54,210,1,384,0,1,1,1,163,62,1,0,9360,2348,-11460,-79,86,-92
9.999999999999831,13,73,1,290,0,1,0,1,163,22,0,2,9336,2384,-11548,-84,79,-96
10.009999999999831,0,107,0,261,1,1,0,0,163,0,1,1,9284,2232,-11644,-86,130,-95
